Ticker,Date,r_t0,r_t1,nnf_MixSector_overall,nnf_IntraSector_overall,nnf_InterSector_overall,nnf_MixSector_pos,nnf_MixSector_neg
AAPL,2016-02-11,0.0042557783138788,0.0087733769240494,0.0192276034562831,0.0260519705299575,0.0145921843119004,0.0220175020827161,0.002789898626433
AAPL,2016-02-12,0.0087733769240494,0.0172157207177385,0.0214504178577707,0.022772158690946,0.020552631631463,0.0215111265680672,6.070871029648733e-05
AAPL,2016-02-16,0.0172157207177385,0.0221992646438953,0.0197287123326875,0.0235252615132235,0.0169978611677405,0.0209230983779207,0.0011943860452332
AAPL,2016-02-17,0.0221992646438953,-0.0291541896525728,0.0223839648355512,0.0287510455373036,0.0179270083443244,0.0229771468921938,0.0005931820566426
AAPL,2016-02-18,-0.0291541896525728,0.0032239641049365,-0.0157914312970496,-0.0097804455927391,-0.0199991212900669,0.002048576392073,0.0178400076891226
AAPL,2016-02-19,0.0032239641049365,0.000934046043727,0.0151202382084671,0.0140118239446531,0.0158961281931368,0.0156577751374269,0.0005375369289598
AAPL,2016-02-22,0.000934046043727,-0.02542420794183,0.0060050929857039,0.0044605742299506,0.0071698120474196,0.0076841282410448,0.0016790352553409
AAPL,2016-02-23,-0.02542420794183,0.0217868955398956,-0.0228190927038067,-0.0253933246453743,-0.0208356680930907,0.0001846137390991,0.0230037064429059
AAPL,2016-02-24,0.0217868955398956,0.0119018222518278,0.0215411239067995,0.0252925108460561,0.0187131552910521,0.0218975459806074,0.0003564220738078
AAPL,2016-02-25,0.0119018222518278,-0.0035040744913104,0.0150546643894507,0.0158527827506618,0.0144500292673211,0.0153312458858649,0.0002765814964142
AAPL,2016-02-26,-0.0035040744913104,0.0081230203476048,-0.0090715738387899,-0.0093349260096769,-0.0088671811091462,0.0018369776971563,0.0109085515359462
AAPL,2016-02-29,0.0081230203476048,0.0288675677139607,0.0040719890920345,0.0032357692231963,0.0047385411613983,0.0060102120685287,0.0019382229764941
AAPL,2016-03-01,0.0288675677139607,0.0006962057071699,0.0204107951509102,0.0230713466557083,0.018290065690564,0.0206950228185802,0.0002842276676699
AAPL,2016-03-02,0.0006962057071699,0.017640270187861,0.0026040862246416,0.005199908393487,0.0004161789680434,0.0060812945136905,0.0034772082890489
AAPL,2016-03-03,0.017640270187861,0.0001953506550456,0.00536705260177,0.0054539995970588,0.005293207208511,0.009072564562254,0.003705511960484
AAPL,2016-03-04,0.0001953506550456,-0.0158491283342732,-0.0067573515019662,-0.0062123064213999,-0.0072277328728659,0.0020952182599816,0.0088525697619478
AAPL,2016-03-07,-0.0158491283342732,0.0052451998131339,-0.0084004542267717,-0.0017042695994626,-0.0142270044868977,0.0038883142349323,0.012288768461704
AAPL,2016-03-08,0.0052451998131339,0.000986582558319,0.0025973322479386,0.0014635346238242,0.0035876111854563,0.0078617995228467,0.005264467274908
AAPL,2016-03-09,0.000986582558319,0.0081512850053195,0.0105660561640785,0.0120191978719833,0.0093102546881114,0.0116357500310258,0.0010696938669473
AAPL,2016-03-10,0.0081512850053195,-0.0032329197886222,0.0074261844290354,0.0064051479536116,0.0082996011730726,0.0081173082521874,0.000691123823152
AAPL,2016-03-11,-0.0032329197886222,0.0199161389326869,0.0026570831898252,0.0015422194798479,0.0036107617851071,0.0053184140042883,0.002661330814463
AAPL,2016-03-14,0.0199161389326869,0.0062329395823801,-0.0013839603100434,-0.0012326894407822,-0.0015126274861967,0.002981893460302,0.0043658537703455
AAPL,2016-03-15,0.0062329395823801,0.0086613590533897,0.0035233610335731,0.0030946964793094,0.0038935713304371,0.0055360968409169,0.0020127358073438
AAPL,2016-03-16,0.0086613590533897,0.0077409996671331,0.0100774650578294,0.0105231261269961,0.009691893121584,0.011455155906541,0.0013776908487116
AAPL,2016-03-17,0.0077409996671331,-0.0038630094677873,0.0103410482667976,0.0174751676090205,0.0039908980830609,0.0122607652435347,0.001919716976737
AAPL,2016-03-18,-0.0038630094677873,-0.0064400260459143,-0.0060226841219245,-0.0074715716552162,-0.0047312843639906,0.0026705034905541,0.0086931876124786
AAPL,2016-03-21,-0.0064400260459143,0.0116187015243656,0.0003419317393287,0.0022265042807993,-0.0013221057175017,0.0030810169842547,0.002739085244926
AAPL,2016-03-22,0.0116187015243656,-0.0095306217983335,0.0061515411328966,0.0074976609227672,0.0049629459992875,0.0076249221087579,0.0014733809758613
AAPL,2016-03-23,-0.0095306217983335,0.0050125418235444,-0.0115973112218812,-0.0144343678577764,-0.0091444393387635,0.0010802568239808,0.0126775680458621
AAPL,2016-03-24,0.0050125418235444,-0.0105269121385545,0.0066841780151468,0.0052871361614508,0.0078939874554608,0.0080197062614648,0.0013355282463179
AAPL,2016-03-28,-0.0105269121385545,0.0352195247289262,-0.0019790406675812,-0.0069610150731631,0.002270290443062,0.0030435615772653,0.0050226022448466
AAPL,2016-03-29,0.0352195247289262,0.0097999593669637,0.020864146985125,0.0215243396435938,0.0203118704342905,0.0209463357540264,8.21887689014012e-05
AAPL,2016-03-30,0.0097999593669637,-0.0086041720745879,-0.0020980632958936,0.0011867222074281,-0.0047801358628262,0.002656619467184,0.0047546827630777
AAPL,2016-03-31,-0.0086041720745879,0.0149637828610837,-0.0062044735180518,-0.0038400949881838,-0.0080666831566204,0.0010397068463266,0.0072441803643785
AAPL,2016-04-01,0.0149637828610837,-0.0082754075682305,0.008911161214462,0.0099677639906404,0.0080770011280053,0.0105617340299055,0.0016505728154435
AAPL,2016-04-04,-0.0082754075682305,0.0065532226875562,-0.0143918017285713,-0.012564875751563,-0.0158407430206815,0.000182284019696,0.0145740857482674
AAPL,2016-04-05,0.0065532226875562,-0.0025433749744538,-0.0026345801024453,-0.0052779992851138,-0.0004430274467286,0.0019463201007543,0.0045809002031996
AAPL,2016-04-06,-0.0025433749744538,-0.0095038639131752,0.0076806060947803,0.0072950631860718,0.0079981120195991,0.0085959449159036,0.0009153388211232
AAPL,2016-04-07,-0.0095038639131752,0.0005507619011999,-0.0057063104692273,-0.0026887958396879,-0.0082001242126482,0.0016457336663662,0.0073520441355935
AAPL,2016-04-08,0.0005507619011999,0.0033896784780584,-0.0035686473870933,0.0012747781664465,-0.007578368542073,0.0024951738415451,0.0060638212286384
AAPL,2016-04-11,0.0033896784780584,0.0132644808463298,-0.0054041422711484,-0.0046713059345554,-0.0060348620690359,0.0013048853069962,0.0067090275781446
AAPL,2016-04-12,0.0132644808463298,0.0073734710471042,0.0133200312856467,0.0064941027491503,0.0192025388049037,0.0140248148559768,0.0007047835703301
AAPL,2016-04-13,0.0073734710471042,0.0043802868052145,0.0060830095414994,0.0056359680460098,0.0064607422779984,0.0087027669357379,0.0026197573942384
AAPL,2016-04-14,0.0043802868052145,-0.0291423338075325,0.0020370655104648,0.0016156228640998,0.0023936708266198,0.0032499814004783,0.0012129158900135
AAPL,2016-04-15,-0.0291423338075325,-0.0093187000864403,-0.0037937147644012,-0.0061769478557213,-0.0017561414344176,0.0021384126315016,0.0059321273959029
AAPL,2016-04-18,-0.0093187000864403,-0.0115608224010759,0.0116083032903075,0.0140754295105866,0.0095221303834539,0.0145460002869802,0.0029376969966726
AAPL,2016-04-19,-0.0115608224010759,0.0027157388981118,-0.0055605350201273,-0.0108918569637266,-0.00104050119838,0.0035923524268598,0.0091528874469871
AAPL,2016-04-20,0.0027157388981118,-0.0181188310506632,0.0036974103099145,0.0017238417879603,0.0053849544083972,0.0066494060797048,0.0029519957697902
AAPL,2016-04-21,-0.0181188310506632,-9.523356037854924e-05,-0.0211357459590437,-0.026947614457659,-0.0160711176959647,0.0011433445075274,0.0222790904665711
AAPL,2016-04-22,-9.523356037854924e-05,-0.0104352102929681,-0.0045308841854906,-0.0020648107118296,-0.0066646498861052,0.002247437973633,0.0067783221591237
AAPL,2016-04-25,-0.0104352102929681,-0.0791769483967188,0.0042830902493115,0.003931273026403,0.0045806001156636,0.0063026837347975,0.002019593485486
AAPL,2016-04-26,-0.0791769483967188,0.0166317557190374,-0.0108072717922355,-0.0090381391167473,-0.0122740843269758,0.0022955534502386,0.0131028252424741
AAPL,2016-04-27,0.0166317557190374,-0.0377915535546637,0.0143616677876674,0.0050654649140837,0.0220511195472984,0.0192401352695441,0.0048784674818766
AAPL,2016-04-28,-0.0377915535546637,-0.0002660211236458,-0.0131935813329691,-0.0233721676603542,-0.0050143601770347,0.0055925088524788,0.018786090185448
AAPL,2016-04-29,-0.0002660211236458,0.0024978090737532,-0.0032012759385663,-0.0087233716965163,0.0012425407660559,0.0048375809627996,0.008038856901366
AAPL,2016-05-02,0.0024978090737532,0.0105597602150022,-0.0002980530006382,-0.0010160542729427,0.0003045552100458,0.0033028455714441,0.0036008985720824
AAPL,2016-05-03,0.0105597602150022,-0.0126851595273156,-0.0111320559466761,-0.0116810468800812,-0.0106712956989968,0.0003699369310454,0.0115019928777216
AAPL,2016-05-04,-0.0126851595273156,-0.0067246877741693,0.0030281974916533,0.0005121024347708,0.0051298768921082,0.0058910202638325,0.0028628227721791
AAPL,2016-05-05,-0.0067246877741693,-0.0039706013425786,-0.0074400188479727,-0.0065631239734179,-0.0081597822710177,0.0011357342618672,0.00857575310984
AAPL,2016-05-06,-0.0039706013425786,0.003542106424399,0.0135676816425299,0.0116382364241567,0.0151513881223508,0.0140586040237026,0.0004909223811727
AAPL,2016-05-09,0.003542106424399,0.0016059100930019,0.0042993254930708,0.0008209344439343,0.0071217913729415,0.005779974748174,0.0014806492551032
AAPL,2016-05-10,0.0016059100930019,-0.0081633106391607,0.0078095939675475,0.0107845077351855,0.0054229399844707,0.0096280639099952,0.0018184699424477
AAPL,2016-05-11,-0.0081633106391607,-0.0297745287012314,-0.0026497931720567,0.0011939669762144,-0.0057161636274191,0.0027438228899431,0.0053936160619998
AAPL,2016-05-12,-0.0297745287012314,0.026209077352389,-0.0067827772346586,-0.0078849425099631,-0.0059215224020436,0.0022938598672791,0.0090766371019377
AAPL,2016-05-13,0.026209077352389,0.0231100474218126,-0.0046711230387494,-0.0030728015303787,-0.0059200846545802,0.0015340843375176,0.0062052073762671
AAPL,2016-05-16,0.0231100474218126,-0.0041333321524454,0.0076791773741084,0.0137202664714025,0.0028979945591377,0.0089191929249696,0.0012400155508612
AAPL,2016-05-17,-0.0041333321524454,0.00508475671811,-0.0125983790247546,-0.0114644671519291,-0.0135091273906942,0.0009238223889698,0.0135222014137244
AAPL,2016-05-18,0.00508475671811,0.0,0.0025386404514083,0.0052715779115709,0.0003437943046455,0.0056297752077385,0.0030911347563302
AAPL,2016-05-19,0.0,0.012912887418774,0.0017189532836461,0.0010036782775166,0.0022985094424587,0.003735198730743,0.0020162454470969
AAPL,2016-05-20,0.012912887418774,0.0139833445284041,0.0090122495770682,0.0125328029760947,0.0061562904421437,0.0096730492304376,0.0006607996533694
AAPL,2016-05-23,0.0139833445284041,0.0148044972517658,0.0014583072912425,0.0048987401712608,-0.0012838199052076,0.0044561994812763,0.0029978921900337
AAPL,2016-05-24,0.0148044972517658,0.010184106170068,0.0188963902770387,0.0237608134960704,0.0150144367721958,0.0193264882213015,0.0004300979442628
AAPL,2016-05-25,0.010184106170068,-0.0024106078366874,0.0041515579864676,0.002473915199002,0.0055002512077635,0.0055147109154609,0.0013631529289933
AAPL,2016-05-26,-0.0024106078366874,0.0016077173880968,0.0018328639520198,0.0014256336422775,0.0021543615649742,0.0046892009768329,0.0028563370248131
AAPL,2016-05-27,0.0016077173880968,-0.0058403146572754,0.0051946303258853,0.0050924998756879,0.0052758483505661,0.005975273214523,0.0007806428886376
AAPL,2016-05-31,-0.0058403146572754,-0.0144443565142302,-0.0029430723747372,1.725440886662169e-05,-0.0053141397985716,0.002657453385615,0.0056005257603523
AAPL,2016-06-01,-0.0144443565142302,0.0019448289051369,0.0018677325385086,0.0053463399412307,-0.0009349369328788,0.0039684960393567,0.002100763500848
AAPL,2016-06-02,0.0019448289051369,0.0020431103235432,0.002557014779765,0.0047188257551139,0.0008113270438024,0.0048437222985107,0.0022867075187457
AAPL,2016-06-03,0.0020431103235432,0.0127764869195727,-0.0036773481252271,-0.0051719255848651,-0.0024691149452394,0.0007917084677576,0.0044690565929848
AAPL,2016-06-06,0.0127764869195727,-0.0023200696340226,0.0035593753389722,0.0029478208935284,0.0040365523502154,0.005282143615537,0.0017227682765647
AAPL,2016-06-07,-0.0023200696340226,-0.0052653017552337,-0.0010858048878319,0.0004684285327766,-0.0023000497476823,0.0035481953300651,0.004634000217897
AAPL,2016-06-08,-0.0052653017552337,0.0003045221563398,-0.004303356866143,-0.0042892548843469,-0.0043142905612801,0.0011180521325483,0.0054214089986914
AAPL,2016-06-09,0.0003045221563398,0.0016225538495326,-0.0071942142781988,-0.0073729615979679,-0.0070546659320633,0.0010017419439871,0.008195956222186
AAPL,2016-06-10,0.0016225538495326,-0.0139791062685938,-0.0122994623284299,-0.0150698855815586,-0.0101365880343206,0.0013312989416941,0.0136307612701241
AAPL,2016-06-13,-0.0139791062685938,0.005124537195889,-0.0047077516245689,-0.0030176965915182,-0.005989615399637,0.0013251750858462,0.0060329267104151
AAPL,2016-06-14,0.005124537195889,-0.0141043157594729,0.0047808529289771,0.0041681101899535,0.0052519954552011,0.0065800638715762,0.001799210942599
AAPL,2016-06-15,-0.0141043157594729,0.0017610197745225,-0.0094402679687181,-0.0091985359738392,-0.0096266030481039,0.0005018884991791,0.0099421564678972
AAPL,2016-06-16,0.0017610197745225,-0.0064375676584242,0.0079948461601472,0.012286887171085,0.0046250618953614,0.0092472278041394,0.0012523816439921
AAPL,2016-06-17,-0.0064375676584242,-0.0111030783446643,0.0035173476519976,0.0067731027963944,0.0009477227239819,0.0065177420316774,0.0030003943796798
AAPL,2016-06-20,-0.0111030783446643,0.0137038600447216,-0.0004639099910893,-0.0011674644014423,8.520564625937884e-05,0.0028045219723142,0.0032684319634035
AAPL,2016-06-21,0.0137038600447216,-0.0032259770939759,-0.0004524353790742,0.0012473960945216,-0.0017836287017699,0.0044535246401749,0.0049059600192492
AAPL,2016-06-22,-0.0032259770939759,-0.0320917134206966,0.0036107888995501,0.0057702642606489,0.0019331088381386,0.0050682897901227,0.0014575008905726
AAPL,2016-06-23,-0.0320917134206966,0.000968210500035,-0.0309307088041573,-0.0292963566491257,-0.0322018715914042,8.057623670726457e-05,0.0310112850408645
AAPL,2016-06-24,0.000968210500035,-0.0010758473334631,-0.0119389478201359,-0.0194524575288906,-0.0060951069355489,0.0011813259494449,0.0131202737695808
AAPL,2016-06-27,-0.0010758473334631,0.0114519365751806,-0.0037335199294414,-0.0085473558430653,1.8997829997720395e-05,0.0033315369547659,0.0070650568842073
AAPL,2016-06-28,0.0114519365751806,0.0049891298223383,0.0201235758382021,0.0214668167722678,0.0190887053909455,0.0201291360583195,5.560220117383268e-06
AAPL,2016-06-29,0.0049891298223383,0.0110568177447989,0.0117980833042708,0.013804946718429,0.0102756351969784,0.0121670280597729,0.000368944755502
AAPL,2016-06-30,0.0110568177447989,-0.001047778804994,0.0089160830924907,0.0090187298304358,0.0088385192040435,0.0103714750258436,0.0014553919333528
AAPL,2016-07-01,-0.001047778804994,-0.0083162750992844,-0.0031880977536518,-0.0077037369528891,0.0002240957765988,0.0015897896221179,0.0047778873757697
AAPL,2016-07-05,-0.0083162750992844,0.0115608224010763,-0.0079891797846012,-0.0080755490273062,-0.0079237583059851,0.0013037262989188,0.00929290608352
AAPL,2016-07-06,0.0115608224010763,0.0082210775733835,0.0137959914293915,0.0118370449491811,0.0152579992804309,0.0142174314229019,0.0004214399935103
AAPL,2016-07-07,0.0082210775733835,0.0026909558775987,0.0101619366878406,0.0156976575393276,0.0060456314392991,0.0107135748339436,0.0005516381461029
AAPL,2016-07-08,0.0026909558775987,0.0043316899414564,0.0134318792145725,0.0163756669538966,0.0112321257390337,0.0134832980888389,5.141887426639893e-05
AAPL,2016-07-11,0.0043316899414564,0.0024668529315166,0.0101311232880429,0.0126355543490325,0.0082550767478108,0.0107373259250985,0.0006062026370556
AAPL,2016-07-12,0.0024668529315166,-0.000205338809756,0.0059349905512016,0.0108172888218752,0.0023041116928667,0.0074800658718861,0.0015450753206845
AAPL,2016-07-13,-0.000205338809756,0.0155879066801074,0.0032267375664303,0.0056744220059084,0.0014041811672506,0.0048040991277359,0.0015773615613056
AAPL,2016-07-14,0.0155879066801074,-0.0022264962137796,0.00324280188805,0.0025800009442369,0.0037265302961663,0.0045880939326101,0.00134529204456
AAPL,2016-07-15,-0.0022264962137796,0.0086755310599553,-0.0038767829875129,-0.0025380618347613,-0.0048550792145237,0.0012633979392781,0.0051401809267911
AAPL,2016-07-18,0.0086755310599553,0.0044097084887,-0.0025092095144386,0.000121358733967,-0.0044489214551822,0.0047379427766576,0.0072471522910963
AAPL,2016-07-19,0.0044097084887,-0.0017014466397573,0.012425351485293,0.0165108929384091,0.0094156692814975,0.0134364608931935,0.0010111094079005
AAPL,2016-07-20,-0.0017014466397573,-0.005726069189039,0.0056941507619185,0.0087353141842745,0.0034454729219354,0.0091633210965488,0.0034691703346302
AAPL,2016-07-21,-0.005726069189039,-0.0102274194099241,-0.0071094461917215,-0.0084887446220518,-0.0060738564317324,0.0016848257212686,0.0087942719129901
AAPL,2016-07-22,-0.0102274194099241,-0.0146616662378225,0.0054659939316696,0.0071994069348478,0.004156180247596,0.0068729447912831,0.0014069508596135
AAPL,2016-07-25,-0.0146616662378225,0.0740821507090108,0.0038999512605767,0.0048617584194288,0.0031725085043563,0.0058928354383818,0.0019928841778051
AAPL,2016-07-26,0.0740821507090108,-0.0138585959794599,0.0033586702701518,0.0064416607483552,0.001067903351363,0.0067281395296972,0.0033694692595453
AAPL,2016-07-27,-0.0138585959794599,0.0131390161829934,0.0004550078448408,-0.0085627889175181,0.007239294573179,0.0077033141669715,0.0072483063221307
AAPL,2016-07-28,0.0131390161829934,0.0021093008779264,0.001828834650377,0.0012285230611418,0.0022827739693974,0.0065827620935512,0.0047539274431742
AAPL,2016-07-29,0.0021093008779264,0.0155852247086722,-0.0011110677281439,0.0008587021516474,-0.0026005542113194,0.0032086871170133,0.0043197548451573
AAPL,2016-08-01,0.0155852247086722,-0.011761493828605,0.000525358216749,-0.001922938047815,0.0023935965970934,0.0039232675585202,0.0033979093417711
AAPL,2016-08-02,-0.011761493828605,0.0073197722133837,-0.0114229880197457,-0.0123068066052393,-0.0107526913555181,0.0003423821303092,0.0117653701500549
AAPL,2016-08-03,0.0073197722133837,0.0065140659891338,0.004512326867446,0.0072108989299323,0.0024617401938243,0.0059250150355249,0.0014126881680788
AAPL,2016-08-04,0.0065140659891338,0.0116938513902353,0.0102282099012197,0.0125684442855451,0.0084356899472684,0.0110482363046477,0.0008200264034279
AAPL,2016-08-05,0.0116938513902353,0.0065817155322158,0.0072302249900911,0.0089789930801619,0.0058907430487603,0.007915909847736,0.0006856848576449
AAPL,2016-08-08,0.0065817155322158,0.0044251939088537,-0.0010024701275573,-0.0004857219631328,-0.0013954462765508,0.0013269801172002,0.0023294502447576
AAPL,2016-08-09,0.0044251939088537,-0.0017492984251776,0.0004063322413612,0.0009076777450073,2.958147826625404e-05,0.0023236530878063,0.001917320846445
AAPL,2016-08-10,-0.0017492984251776,-0.0068423752853803,0.0003299750911414,-0.0028247947990859,0.0027030320882151,0.0030607607877464,0.002730785696605
AAPL,2016-08-11,-0.0068423752853803,0.0033345714485082,0.0014631447886067,0.002649351472508,0.0005726201226866,0.0036236314770983,0.0021604866884916
AAPL,2016-08-12,0.0033345714485082,0.0136843757325895,0.0033109872840983,0.0035156141886016,0.0031578162678619,0.0041291422752873,0.0008181549911889
AAPL,2016-08-15,0.0136843757325895,-0.0048461668474235,-0.0019741001290638,0.000917546384963,-0.0041366208745109,0.0028598440699234,0.0048339441989873
AAPL,2016-08-16,-0.0048461668474235,0.001190858016427,-0.0014053854418717,-0.0002697112783276,-0.0022530966408705,0.0018705862373205,0.0032759716791923
AAPL,2016-08-17,0.001190858016427,-0.0042201897496929,0.0001946846624761,-0.0025389436491125,0.0022545858831067,0.0030203265029092,0.0028256418404331
AAPL,2016-08-18,-0.0042201897496929,0.000827091900295,-0.0005929951606265,0.0033288639048275,-0.003534389459717,0.0022854861615254,0.0028784813221519
AAPL,2016-08-19,0.000827091900295,-0.0024833307772449,0.0005891989683297,0.0038240682261767,-0.0018392182896618,0.0028528770157363,0.0022636780474066
AAPL,2016-08-22,-0.0024833307772449,-0.0002302502830739,0.0078331506812353,0.0066539000645231,0.0087039324717775,0.0080429552603192,0.0002098045790839
AAPL,2016-08-23,-0.0002302502830739,-0.0108820040756101,-0.0005162267296009,-0.0006724802669145,-0.0004010479703887,0.002220561653469,0.00273678838307
AAPL,2016-08-24,-0.0108820040756101,0.0001862197398305,-0.0069169247540303,-0.0070184661548557,-0.0068423340199119,0.0007098994010965,0.0076268241551269
AAPL,2016-08-25,0.0001862197398305,-0.0073821762153407,0.0053662723546642,0.0077775148733962,0.0036027306188894,0.0063623599515656,0.0009960875969014
AAPL,2016-08-26,-0.0073821762153407,-0.0077205919704157,0.0007897542370653,0.0017618104694208,8.069465112961206e-05,0.0029971203246235,0.0022073660875581
AAPL,2016-08-29,-0.0077205919704157,-0.0013241276880293,0.0024219093634721,0.0002923527710869,0.0039772661416801,0.0046786998732947,0.0022567905098226
AAPL,2016-08-30,-0.0013241276880293,0.0045325856635791,-0.003882399027644,-0.0040649933783511,-0.003749345779842,0.0010495540077112,0.0049319530353553
AAPL,2016-08-31,0.0045325856635791,0.014590606762594,-0.0002214314007156,-0.0024431546733544,0.0013768491168459,0.0030607665322524,0.003282197932968
AAPL,2016-09-01,0.014590606762594,0.0018552881017459,0.0056961791087164,0.0098185294320316,0.0027247387741441,0.0066201328619945,0.000923953753278
AAPL,2016-09-02,0.0018552881017459,-0.0006489593701077,-0.0002822030322674,-0.0016235591171472,0.0006846627751078,0.0021085490817233,0.0023907521139908
AAPL,2016-09-06,-0.0006489593701077,-0.0053933550858547,0.0052134974639528,-0.0005995085256426,0.0093780390684392,0.0083277367431506,0.0031142392791977
AAPL,2016-09-07,-0.0053933550858547,-0.0246366700992379,-0.0011842567026244,-0.00301765552705,0.0001162823649484,0.0034688442977639,0.0046531010003884
AAPL,2016-09-08,-0.0246366700992379,-0.0192007442439456,-0.0085493534291114,-0.0101197315919415,-0.0074397219155225,0.0006121450216621,0.0091614984507735
AAPL,2016-09-09,-0.0192007442439456,0.046258723032194,-0.0253502339955494,-0.0270528319069435,-0.0241501101019084,4.044378130857987e-05,0.025390677776858
AAPL,2016-09-12,0.046258723032194,0.0112838785125215,0.0157286739264445,0.0188120596691847,0.0135530489498151,0.0158791249130582,0.0001504509866137
AAPL,2016-09-13,0.0112838785125215,0.0461018785132774,-0.0052342373988622,-0.0018408897845185,-0.0075909537610914,0.0016952833072647,0.006929520706127
AAPL,2016-09-14,0.0461018785132774,0.0110054390561766,0.0019798119563549,0.0046884087642259,0.0001100477296449,0.0045415085896774,0.0025616966333225
AAPL,2016-09-15,0.0110054390561766,0.0006078763593024,0.0146369197932876,0.027475978398383,0.0056948930942094,0.0152543169365319,0.0006173971432443
AAPL,2016-09-16,0.0006078763593024,-0.018752740214436,0.0024407928297665,-0.0034553019733398,0.0065472494455771,0.0048210316908255,0.002380238861059
AAPL,2016-09-19,-0.018752740214436,0.0070515937857695,-0.0012422108808237,0.0011986406648336,-0.002939454164897,0.0024555070484866,0.0036977179293103
AAPL,2016-09-20,0.0070515937857695,0.0043821279590416,-0.0006752938994324,-0.0019534235137614,0.0002143554840911,0.0030311726180359,0.0037064665174684
AAPL,2016-09-21,0.0043821279590416,0.0006119683715923,0.0109994940326471,0.0128797983212863,0.0096850220530892,0.0115728635748983,0.0005733695422512
AAPL,2016-09-22,0.0006119683715923,-0.0245964801722609,-0.0039261907882294,-0.0052962223947631,-0.0029772239415019,0.0021540400830208,0.0060802308712502
AAPL,2016-09-23,-0.0245964801722609,0.012108410044219,-0.0074487627215085,-0.0134723619985199,-0.0032584327896746,0.0006949275792153,0.0081436903007239
AAPL,2016-09-26,0.012108410044219,0.0060876274286747,-0.0030816769043559,8.15955769119285e-05,-0.0052793946874692,0.0013152723628386,0.0043969492671946
